workbook,requested_view,twb_file,worksheet,datasources,filters_count
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Principal - SET PARAMETROS,,0
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3dMortalidadadolescenteAccidentes,DHBEvolucinTemporal,7.3d Mortalidad adolescente Accidentes.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Principal - SET PARAMETROS,,0
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_3eMortalidadadolescenteSuicidios,DHBEvolucinTemporal,7.3e Mortalidad adolescente Suicidios.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
7_4Becasprogresar,DHBEvolucinTemporal,7.4 Becas progresar.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
